session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
1785,2022-01-23 13:25:48,129.0,1653.0,VIEW_PRODUCT,20,
1785,2022-01-23 13:30:38,129.0,1653.0,BUY_PRODUCT,20,20997.0
1786,2022-02-05 01:45:56,129.0,1325.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:49:48,129.0,1323.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:51:38,129.0,1322.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:53:48,129.0,1327.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:54:37,,1329.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:56:29,129.0,1328.0,VIEW_PRODUCT,5,
1786,2022-02-05 01:58:00,129.0,1326.0,VIEW_PRODUCT,5,
1787,2022-01-25 05:31:16,129.0,1606.0,VIEW_PRODUCT,0,
1787,2022-01-25 05:33:47,129.0,1606.0,BUY_PRODUCT,0,20998.0
1788,2022-01-03 07:29:54,129.0,1024.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:31:56,129.0,1028.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:34:30,129.0,1030.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:34:49,129.0,1023.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:36:49,129.0,1027.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:37:04,129.0,1026.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:40:33,129.0,1025.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:44:35,129.0,1032.0,VIEW_PRODUCT,10,
1788,2022-01-03 07:46:51,129.0,1032.0,BUY_PRODUCT,10,20999.0
1789,2022-02-02 15:14:06,129.0,1155.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:17:03,129.0,1157.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:21:17,129.0,1158.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:24:47,129.0,1153.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:27:01,129.0,1156.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:29:47,129.0,,VIEW_PRODUCT,0,
1789,2022-02-02 15:32:05,129.0,1154.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:34:24,129.0,1159.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:39:15,129.0,1160.0,VIEW_PRODUCT,0,
1789,2022-02-02 15:42:03,129.0,1160.0,BUY_PRODUCT,0,21000.0
1790,2022-03-02 23:50:09,129.0,1327.0,VIEW_PRODUCT,20,
1790,2022-03-02 23:54:42,,,VIEW_PRODUCT,20,
1790,2022-03-02 23:55:52,129.0,,VIEW_PRODUCT,20,
1791,2022-02-09 02:17:29,129.0,1061.0,VIEW_PRODUCT,0,
1791,2022-02-09 02:18:04,,,BUY_PRODUCT,0,21001.0
1792,2022-01-03 22:21:31,129.0,1201.0,VIEW_PRODUCT,15,
1792,2022-01-03 22:21:48,129.0,1201.0,BUY_PRODUCT,15,21002.0
1793,2022-02-17 03:24:04,129.0,1193.0,VIEW_PRODUCT,15,
1793,2022-02-17 03:28:57,129.0,1196.0,VIEW_PRODUCT,15,
1793,2022-02-17 03:30:20,129.0,1202.0,VIEW_PRODUCT,15,
1793,2022-02-17 03:30:26,129.0,1200.0,VIEW_PRODUCT,15,
1793,2022-02-17 03:33:28,,1201.0,VIEW_PRODUCT,15,
1793,2022-02-17 03:34:18,129.0,1197.0,VIEW_PRODUCT,15,
1794,2022-02-19 12:26:33,129.0,1092.0,VIEW_PRODUCT,5,
1794,2022-02-19 12:29:22,129.0,1092.0,BUY_PRODUCT,5,21003.0
1795,2022-02-13 16:45:08,129.0,1330.0,VIEW_PRODUCT,20,
1795,2022-02-13 16:49:59,129.0,1331.0,VIEW_PRODUCT,20,
1796,2022-01-29 02:52:00,129.0,1540.0,VIEW_PRODUCT,0,
1796,2022-01-29 02:56:31,129.0,1544.0,VIEW_PRODUCT,0,
1796,2022-01-29 03:00:27,129.0,1539.0,VIEW_PRODUCT,0,
1796,2022-01-29 03:02:50,129.0,1546.0,VIEW_PRODUCT,0,
1796,2022-01-29 03:06:07,129.0,1546.0,BUY_PRODUCT,0,21004.0
1797,2022-02-22 20:15:08,129.0,1330.0,VIEW_PRODUCT,20,
1797,2022-02-22 20:20:06,129.0,1329.0,VIEW_PRODUCT,20,
1797,2022-02-22 20:24:22,129.0,1327.0,VIEW_PRODUCT,20,
1797,2022-02-22 20:27:07,129.0,1331.0,VIEW_PRODUCT,20,
1797,2022-02-22 20:31:32,129.0,1331.0,BUY_PRODUCT,20,21005.0
1798,2022-01-31 19:11:13,129.0,1160.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:15:50,129.0,1152.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:18:37,129.0,1158.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:19:32,129.0,,VIEW_PRODUCT,20,
1798,2022-01-31 19:24:11,129.0,1156.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:27:43,129.0,1157.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:29:36,129.0,1155.0,VIEW_PRODUCT,20,
1798,2022-01-31 19:32:13,129.0,1159.0,VIEW_PRODUCT,20,
1799,2022-01-20 07:57:38,129.0,1329.0,VIEW_PRODUCT,15,
1799,2022-01-20 08:01:23,129.0,1331.0,VIEW_PRODUCT,15,
1800,2022-02-24 10:27:42,129.0,1323.0,VIEW_PRODUCT,5,
1800,2022-02-24 10:32:25,,1331.0,VIEW_PRODUCT,5,
1800,2022-02-24 10:35:14,129.0,1326.0,VIEW_PRODUCT,5,
1800,2022-02-24 10:35:23,129.0,1330.0,VIEW_PRODUCT,5,
1800,2022-02-24 10:36:58,129.0,1329.0,VIEW_PRODUCT,5,
1800,2022-02-24 10:37:26,129.0,1329.0,BUY_PRODUCT,5,21006.0
1801,2022-01-28 18:25:42,129.0,1151.0,VIEW_PRODUCT,10,
1802,2022-01-24 04:07:30,129.0,1153.0,VIEW_PRODUCT,20,
1802,2022-01-24 04:08:46,129.0,1160.0,VIEW_PRODUCT,20,
1802,2022-01-24 04:11:55,129.0,1154.0,VIEW_PRODUCT,20,
1802,2022-01-24 04:13:05,129.0,1156.0,VIEW_PRODUCT,20,
1802,2022-01-24 04:14:40,129.0,1156.0,BUY_PRODUCT,20,21007.0
1803,2022-02-24 18:07:47,,1093.0,VIEW_PRODUCT,10,
1803,2022-02-24 18:09:44,129.0,1092.0,VIEW_PRODUCT,10,
1803,2022-02-24 18:12:51,129.0,1092.0,BUY_PRODUCT,10,21008.0
1804,2022-02-27 18:17:18,129.0,1157.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:20:20,129.0,1153.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:24:32,129.0,1158.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:28:06,129.0,1159.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:30:55,129.0,1156.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:33:04,129.0,1160.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:37:40,129.0,1154.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:40:03,129.0,1155.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:41:23,129.0,1152.0,VIEW_PRODUCT,5,
1804,2022-02-27 18:43:07,129.0,1152.0,BUY_PRODUCT,5,21009.0
1805,2022-03-14 14:51:21,129.0,1117.0,VIEW_PRODUCT,0,
1805,2022-03-14 14:51:59,129.0,1119.0,VIEW_PRODUCT,0,
1805,2022-03-14 14:55:13,129.0,1114.0,VIEW_PRODUCT,0,
1805,2022-03-14 14:55:56,129.0,1113.0,VIEW_PRODUCT,0,
1805,2022-03-14 14:58:31,129.0,1118.0,VIEW_PRODUCT,0,
1805,2022-03-14 15:00:54,129.0,1118.0,BUY_PRODUCT,0,21010.0
1806,2022-01-04 01:24:18,129.0,1120.0,VIEW_PRODUCT,15,
1806,2022-01-04 01:25:55,129.0,1121.0,VIEW_PRODUCT,15,
1806,2022-01-04 01:27:44,129.0,1114.0,VIEW_PRODUCT,15,
1806,2022-01-04 01:32:23,129.0,1114.0,BUY_PRODUCT,15,21011.0
1807,2022-01-11 14:14:34,129.0,1119.0,VIEW_PRODUCT,5,
1807,2022-01-11 14:16:14,129.0,1120.0,VIEW_PRODUCT,5,
1807,2022-01-11 14:20:46,129.0,1117.0,VIEW_PRODUCT,5,
1807,2022-01-11 14:23:42,129.0,1114.0,VIEW_PRODUCT,5,
1807,2022-01-11 14:24:09,129.0,1115.0,VIEW_PRODUCT,5,
1808,2022-02-03 17:27:31,129.0,1163.0,VIEW_PRODUCT,0,
1808,2022-02-03 17:32:09,129.0,1168.0,VIEW_PRODUCT,0,
1808,2022-02-03 17:35:48,129.0,1170.0,VIEW_PRODUCT,0,
1808,2022-02-03 17:39:19,129.0,1170.0,BUY_PRODUCT,0,21012.0
1809,2022-02-13 02:33:28,129.0,1060.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:35:25,129.0,1054.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:35:54,,1061.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:37:34,129.0,1052.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:40:24,129.0,1056.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:41:52,129.0,1059.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:46:02,129.0,1057.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:47:45,129.0,1053.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:52:12,129.0,1055.0,VIEW_PRODUCT,5,
1809,2022-02-13 02:54:54,,1058.0,VIEW_PRODUCT,5,
1810,2022-01-20 00:04:34,129.0,1027.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:09:07,129.0,1023.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:11:37,129.0,1030.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:12:53,129.0,1029.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:15:34,129.0,1025.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:19:30,,,VIEW_PRODUCT,10,
1810,2022-01-20 00:20:22,129.0,1031.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:25:17,,1024.0,VIEW_PRODUCT,10,
1810,2022-01-20 00:28:51,129.0,1032.0,VIEW_PRODUCT,10,
1811,2022-02-10 09:43:11,129.0,,VIEW_PRODUCT,15,
1811,2022-02-10 09:44:39,129.0,1155.0,VIEW_PRODUCT,15,
1811,2022-02-10 09:47:57,129.0,1152.0,VIEW_PRODUCT,15,
1811,2022-02-10 09:51:34,129.0,1154.0,VIEW_PRODUCT,15,
1811,2022-02-10 09:56:27,129.0,1156.0,VIEW_PRODUCT,15,
1811,2022-02-10 10:00:18,129.0,1156.0,BUY_PRODUCT,15,21013.0
1812,2022-01-22 03:05:21,129.0,1098.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:09:34,129.0,1101.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:10:27,129.0,1103.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:14:00,129.0,1100.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:16:37,129.0,1102.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:18:03,129.0,1097.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:22:00,129.0,1099.0,VIEW_PRODUCT,0,
1812,2022-01-22 03:22:07,129.0,1105.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:10:57,129.0,1617.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:11:10,129.0,1620.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:13:48,,1615.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:18:37,129.0,1616.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:19:43,129.0,1612.0,VIEW_PRODUCT,0,
1813,2022-03-16 10:23:56,129.0,1612.0,BUY_PRODUCT,0,21014.0
1814,2022-02-07 16:53:38,129.0,1028.0,VIEW_PRODUCT,15,
1814,2022-02-07 16:55:24,129.0,1023.0,VIEW_PRODUCT,15,
1814,2022-02-07 16:59:05,,1024.0,VIEW_PRODUCT,15,
1814,2022-02-07 16:59:22,129.0,1029.0,VIEW_PRODUCT,15,
1814,2022-02-07 17:00:38,129.0,1029.0,BUY_PRODUCT,15,21015.0
1815,2022-01-17 23:31:57,129.0,1199.0,VIEW_PRODUCT,5,
1815,2022-01-17 23:32:22,129.0,1202.0,VIEW_PRODUCT,5,
1815,2022-01-17 23:35:57,129.0,1202.0,BUY_PRODUCT,5,21016.0
1816,2022-01-11 07:13:01,129.0,1328.0,VIEW_PRODUCT,20,
1816,2022-01-11 07:13:21,129.0,1328.0,BUY_PRODUCT,20,21017.0
1817,2022-01-28 05:56:16,129.0,1093.0,VIEW_PRODUCT,10,
1817,2022-01-28 05:56:40,129.0,1093.0,BUY_PRODUCT,10,21018.0
1818,2022-02-16 09:58:54,129.0,1023.0,VIEW_PRODUCT,10,
1818,2022-02-16 09:59:09,129.0,1030.0,VIEW_PRODUCT,10,
1818,2022-02-16 10:00:13,129.0,1032.0,VIEW_PRODUCT,10,
1818,2022-02-16 10:05:05,129.0,1031.0,VIEW_PRODUCT,10,
1818,2022-02-16 10:08:58,129.0,1031.0,BUY_PRODUCT,10,21019.0
1819,2022-02-01 21:28:07,129.0,1094.0,VIEW_PRODUCT,10,
1820,2022-02-08 19:38:08,129.0,1007.0,VIEW_PRODUCT,15,
1820,2022-02-08 19:40:12,129.0,1005.0,VIEW_PRODUCT,15,
1821,2022-03-16 10:02:14,129.0,1593.0,VIEW_PRODUCT,5,
1821,2022-03-16 10:02:56,129.0,1594.0,VIEW_PRODUCT,5,
1821,2022-03-16 10:04:57,129.0,1595.0,VIEW_PRODUCT,5,
1821,2022-03-16 10:05:42,129.0,1596.0,VIEW_PRODUCT,5,
1821,2022-03-16 10:08:27,129.0,1596.0,BUY_PRODUCT,5,21020.0
1822,2022-01-11 13:10:58,129.0,1160.0,VIEW_PRODUCT,0,
1822,2022-01-11 13:11:39,129.0,1157.0,VIEW_PRODUCT,0,
1822,2022-01-11 13:15:47,129.0,1153.0,VIEW_PRODUCT,0,
1822,2022-01-11 13:18:57,129.0,1152.0,VIEW_PRODUCT,0,
1822,2022-01-11 13:22:13,129.0,1159.0,VIEW_PRODUCT,0,
1822,2022-01-11 13:25:56,129.0,1155.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:19:33,129.0,1606.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:20:42,129.0,1602.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:22:36,129.0,1601.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:24:57,129.0,1607.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:27:50,129.0,1600.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:28:46,129.0,1603.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:33:21,129.0,1605.0,VIEW_PRODUCT,0,
1823,2022-02-18 00:35:03,,1605.0,BUY_PRODUCT,0,21021.0
1824,2022-01-12 20:39:11,129.0,1056.0,VIEW_PRODUCT,20,
1824,2022-01-12 20:40:42,129.0,1058.0,VIEW_PRODUCT,20,
1824,2022-01-12 20:42:20,129.0,1055.0,VIEW_PRODUCT,20,
1824,2022-01-12 20:47:14,129.0,1059.0,VIEW_PRODUCT,20,
1824,2022-01-12 20:47:52,129.0,1054.0,VIEW_PRODUCT,20,
1824,2022-01-12 20:51:31,129.0,1054.0,BUY_PRODUCT,20,21022.0
1825,2022-02-28 12:30:28,130.0,1094.0,VIEW_PRODUCT,5,
1825,2022-02-28 12:35:09,130.0,1094.0,BUY_PRODUCT,5,21023.0
1826,2022-01-13 22:58:30,130.0,1472.0,VIEW_PRODUCT,0,
1826,2022-01-13 23:00:40,130.0,1466.0,VIEW_PRODUCT,0,
1826,2022-01-13 23:03:19,130.0,1466.0,BUY_PRODUCT,0,21024.0
1827,2022-02-22 00:42:24,130.0,1437.0,VIEW_PRODUCT,0,
1827,2022-02-22 00:43:20,130.0,1433.0,VIEW_PRODUCT,0,
1827,2022-02-22 00:45:57,130.0,,VIEW_PRODUCT,0,
1827,2022-02-22 00:49:25,,1434.0,BUY_PRODUCT,0,21025.0
1828,2022-02-23 06:01:01,130.0,1470.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:04:36,130.0,1467.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:08:07,130.0,1471.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:09:20,130.0,1469.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:09:29,130.0,1474.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:12:29,130.0,,VIEW_PRODUCT,15,
1828,2022-02-23 06:13:20,130.0,1472.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:14:40,130.0,1465.0,VIEW_PRODUCT,15,
1828,2022-02-23 06:18:14,130.0,1465.0,BUY_PRODUCT,15,21026.0
1829,2022-01-10 19:15:37,130.0,1030.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:20:27,130.0,1027.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:21:46,130.0,1029.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:25:11,130.0,1024.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:29:01,130.0,1032.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:31:44,130.0,1031.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:36:10,130.0,1025.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:40:57,130.0,1028.0,VIEW_PRODUCT,5,
1829,2022-01-10 19:44:23,130.0,1023.0,VIEW_PRODUCT,5,
1830,2022-02-09 07:32:30,130.0,1594.0,VIEW_PRODUCT,15,
1830,2022-02-09 07:33:25,130.0,1595.0,VIEW_PRODUCT,15,
1830,2022-02-09 07:33:58,130.0,1593.0,VIEW_PRODUCT,15,
1830,2022-02-09 07:37:40,130.0,1596.0,VIEW_PRODUCT,15,
1830,2022-02-09 07:38:05,130.0,1596.0,BUY_PRODUCT,15,21027.0
1831,2022-01-21 00:39:34,130.0,1164.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:41:45,130.0,1168.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:42:37,130.0,1162.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:45:13,130.0,1169.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:49:29,130.0,1161.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:53:41,130.0,1170.0,VIEW_PRODUCT,0,
1831,2022-01-21 00:57:51,130.0,1167.0,VIEW_PRODUCT,0,
1831,2022-01-21 01:02:50,130.0,1166.0,VIEW_PRODUCT,0,
1831,2022-01-21 01:04:10,130.0,,BUY_PRODUCT,0,21028.0
1832,2022-02-28 04:29:18,130.0,1439.0,VIEW_PRODUCT,10,
1832,2022-02-28 04:32:16,130.0,1440.0,VIEW_PRODUCT,10,
1832,2022-02-28 04:32:56,130.0,1440.0,BUY_PRODUCT,10,21029.0
1833,2022-01-27 00:53:18,130.0,1328.0,VIEW_PRODUCT,0,
1833,2022-01-27 00:57:54,130.0,1326.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:02:02,130.0,1331.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:03:21,130.0,,VIEW_PRODUCT,0,
1833,2022-01-27 01:06:27,130.0,1329.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:07:56,130.0,1327.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:11:55,130.0,1330.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:16:34,130.0,1325.0,VIEW_PRODUCT,0,
1833,2022-01-27 01:18:43,130.0,1325.0,BUY_PRODUCT,0,21030.0
1834,2022-02-17 01:07:56,130.0,1593.0,VIEW_PRODUCT,0,
1834,2022-02-17 01:08:52,130.0,1596.0,VIEW_PRODUCT,0,
1834,2022-02-17 01:12:18,130.0,1595.0,VIEW_PRODUCT,0,
1834,2022-02-17 01:12:25,130.0,1594.0,VIEW_PRODUCT,0,
1834,2022-02-17 01:14:39,130.0,1594.0,BUY_PRODUCT,0,21031.0
1835,2022-03-15 18:18:15,130.0,1001.0,VIEW_PRODUCT,20,
1835,2022-03-15 18:22:13,130.0,1002.0,VIEW_PRODUCT,20,
1835,2022-03-15 18:25:38,130.0,,VIEW_PRODUCT,20,
1835,2022-03-15 18:30:38,130.0,1010.0,VIEW_PRODUCT,20,
1835,2022-03-15 18:33:14,130.0,1005.0,VIEW_PRODUCT,20,
1835,2022-03-15 18:37:08,130.0,1006.0,VIEW_PRODUCT,20,
1836,2022-02-25 09:31:44,130.0,1608.0,VIEW_PRODUCT,20,
1836,2022-02-25 09:35:46,130.0,1609.0,VIEW_PRODUCT,20,
1836,2022-02-25 09:40:00,130.0,1610.0,VIEW_PRODUCT,20,
1836,2022-02-25 09:44:44,130.0,1610.0,BUY_PRODUCT,20,21032.0
1837,2022-03-04 03:43:33,130.0,1435.0,VIEW_PRODUCT,5,
1837,2022-03-04 03:46:40,130.0,1438.0,VIEW_PRODUCT,5,
1838,2022-02-07 01:17:07,130.0,1441.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:21:52,130.0,1432.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:26:36,130.0,1434.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:30:46,130.0,1439.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:32:58,130.0,1438.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:33:57,130.0,1435.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:34:12,130.0,1440.0,VIEW_PRODUCT,15,
1838,2022-02-07 01:38:01,130.0,1436.0,VIEW_PRODUCT,15,
1839,2022-03-02 19:48:28,,1093.0,VIEW_PRODUCT,5,
1839,2022-03-02 19:50:41,130.0,1092.0,VIEW_PRODUCT,5,
1839,2022-03-02 19:51:10,130.0,1092.0,BUY_PRODUCT,5,21033.0
1840,2022-01-17 04:41:16,130.0,1608.0,VIEW_PRODUCT,0,
1840,2022-01-17 04:42:18,130.0,1608.0,BUY_PRODUCT,0,21034.0
1841,2022-03-16 17:38:42,130.0,1620.0,VIEW_PRODUCT,5,
1841,2022-03-16 17:41:52,130.0,1617.0,VIEW_PRODUCT,5,
1841,2022-03-16 17:45:30,130.0,1615.0,VIEW_PRODUCT,5,
1841,2022-03-16 17:47:58,130.0,1611.0,VIEW_PRODUCT,5,
1841,2022-03-16 17:52:37,130.0,1619.0,VIEW_PRODUCT,5,
1841,2022-03-16 17:56:32,130.0,1616.0,VIEW_PRODUCT,5,
1841,2022-03-16 18:00:13,130.0,1612.0,VIEW_PRODUCT,5,
1841,2022-03-16 18:00:40,130.0,1612.0,BUY_PRODUCT,5,21035.0
1842,2022-02-10 03:28:16,130.0,,VIEW_PRODUCT,15,
1842,2022-02-10 03:30:52,130.0,1329.0,VIEW_PRODUCT,15,
1842,2022-02-10 03:33:47,130.0,1327.0,VIEW_PRODUCT,15,
1842,2022-02-10 03:34:54,130.0,1324.0,VIEW_PRODUCT,15,
1843,2022-01-01 13:12:18,130.0,1598.0,VIEW_PRODUCT,15,
1843,2022-01-01 13:13:16,130.0,1597.0,VIEW_PRODUCT,15,
1843,2022-01-01 13:18:05,130.0,1597.0,BUY_PRODUCT,15,21036.0
1844,2022-03-03 13:37:35,130.0,1433.0,VIEW_PRODUCT,20,
1844,2022-03-03 13:38:31,130.0,1436.0,VIEW_PRODUCT,20,
1844,2022-03-03 13:40:56,130.0,1441.0,VIEW_PRODUCT,20,
1844,2022-03-03 13:45:19,130.0,1437.0,VIEW_PRODUCT,20,
1844,2022-03-03 13:46:45,130.0,1435.0,VIEW_PRODUCT,20,
1844,2022-03-03 13:50:10,130.0,1435.0,BUY_PRODUCT,20,21037.0
1845,2022-03-13 09:34:47,130.0,1611.0,VIEW_PRODUCT,0,
1845,2022-03-13 09:38:08,130.0,1611.0,BUY_PRODUCT,0,21038.0
1846,2022-01-13 11:18:59,130.0,1328.0,VIEW_PRODUCT,10,
1846,2022-01-13 11:22:23,130.0,1324.0,VIEW_PRODUCT,10,
1846,2022-01-13 11:26:36,130.0,,VIEW_PRODUCT,10,
1846,2022-01-13 11:28:37,130.0,1330.0,VIEW_PRODUCT,10,
1846,2022-01-13 11:31:50,130.0,1329.0,VIEW_PRODUCT,10,
1846,2022-01-13 11:36:23,130.0,1327.0,VIEW_PRODUCT,10,
1847,2022-03-02 02:23:08,,1620.0,VIEW_PRODUCT,0,
1847,2022-03-02 02:25:32,130.0,1612.0,VIEW_PRODUCT,0,
1847,2022-03-02 02:28:48,130.0,1619.0,VIEW_PRODUCT,0,
1847,2022-03-02 02:32:51,130.0,1611.0,VIEW_PRODUCT,0,
1847,2022-03-02 02:36:13,130.0,1613.0,VIEW_PRODUCT,0,
1848,2022-02-24 13:26:45,130.0,1150.0,VIEW_PRODUCT,10,
1848,2022-02-24 13:29:49,130.0,1151.0,VIEW_PRODUCT,10,
1848,2022-02-24 13:30:55,130.0,1151.0,BUY_PRODUCT,10,21039.0
1849,2022-02-10 20:36:01,130.0,1620.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:39:41,130.0,1618.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:43:33,130.0,1614.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:45:41,,1616.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:48:36,130.0,1617.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:49:32,130.0,1611.0,VIEW_PRODUCT,20,
1849,2022-02-10 20:50:34,130.0,1612.0,VIEW_PRODUCT,20,
1850,2022-02-04 04:35:20,130.0,1092.0,VIEW_PRODUCT,0,
1850,2022-02-04 04:38:12,130.0,,VIEW_PRODUCT,0,
1851,2022-01-15 06:49:09,130.0,1194.0,VIEW_PRODUCT,5,
1851,2022-01-15 06:50:41,130.0,1197.0,VIEW_PRODUCT,5,
1851,2022-01-15 06:54:02,130.0,1193.0,VIEW_PRODUCT,5,
1851,2022-01-15 06:56:22,130.0,1198.0,VIEW_PRODUCT,5,
1852,2022-03-10 13:20:37,130.0,1094.0,VIEW_PRODUCT,15,
1852,2022-03-10 13:24:02,130.0,1094.0,BUY_PRODUCT,15,21040.0
1853,2022-01-19 02:46:52,130.0,1155.0,VIEW_PRODUCT,15,
1853,2022-01-19 02:50:26,130.0,1155.0,BUY_PRODUCT,15,21041.0
1854,2022-03-19 17:30:58,130.0,1102.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:34:34,130.0,1105.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:37:17,130.0,1097.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:38:12,130.0,1103.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:39:11,130.0,1104.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:40:09,130.0,1098.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:40:21,130.0,1100.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:43:57,130.0,1096.0,VIEW_PRODUCT,15,
1854,2022-03-19 17:46:37,130.0,1096.0,BUY_PRODUCT,15,21042.0
1855,2022-02-18 06:32:30,,,VIEW_PRODUCT,0,
1855,2022-02-18 06:34:49,130.0,1595.0,BUY_PRODUCT,0,21043.0
1856,2022-03-20 08:42:47,130.0,1542.0,VIEW_PRODUCT,10,
1856,2022-03-20 08:45:33,130.0,1545.0,VIEW_PRODUCT,10,
1856,2022-03-20 08:46:49,130.0,1547.0,VIEW_PRODUCT,10,
1857,2022-01-19 06:56:43,130.0,1606.0,VIEW_PRODUCT,5,
1857,2022-01-19 06:58:15,130.0,1607.0,VIEW_PRODUCT,5,
