purchase_id,purchase_timestamp,delivery_timestamp,delivery_company
21073,2022-02-09T18:05:19,2022-02-13T11:44:11.693670,516.0
21074,2022-02-11T09:28:59,2022-02-10T13:48:36.504146,360.0
21075,2022-02-12T22:31:05,2022-02-15T17:16:00.921212,360.0
21076,2022-02-20T22:05:48,2022-02-21T12:52:23.265022,620.0
21077,2022-01-17T06:58:39,2022-01-19T23:08:26.294221,360.0
21078,2022-03-14T09:34:45,2022-03-15T05:52:23.664721,
21079,2022-01-16T16:01:54,2022-01-18T22:59:07.831755,360.0
21080,2022-03-19T18:17:22,2022-03-19T23:26:32.681756,360.0
21081,2022-01-19T10:32:05,2022-01-17T13:48:07.222068,620.0
21082,2022-01-08T21:29:58,2022-01-11T18:05:18.131619,516.0
21083,2022-01-16T13:11:53,2022-01-18T19:39:56.110645,516.0
21084,2022-01-06T03:17:31,2022-01-10T05:29:38.685760,516.0
21085,2022-03-04T03:45:55,2022-03-04T10:13:06.657984,516.0
21086,2022-02-20T06:01:52,2022-02-21T16:52:44.304618,620.0
21087,2022-03-24T16:08:24,2022-03-25T09:02:40.590443,620.0
21088,2022-02-25T19:32:12,2022-02-26T12:04:33.567779,620.0
21089,2022-01-16T07:33:55,,516.0
21090,2022-02-18T18:51:16,2022-02-16T20:41:14.209381,620.0
21091,2022-01-19T18:43:39,2022-01-19T00:36:04.552561,620.0
21092,2022-01-17T06:53:41,2022-01-20T12:44:10.476872,620.0
21093,2022-01-09T17:45:47,2022-01-09T07:50:02.045021,620.0
21094,2022-01-16T22:49:02,2022-01-17T16:31:57.654908,620.0
21095,2022-03-14T14:17:24,2022-03-15T04:03:54.173416,620.0
21096,2022-02-22T00:10:52,2022-02-25T11:58:10.681208,620.0
21097,2022-01-22T12:20:50,2022-01-25T20:38:23.027057,360.0
21098,2022-01-07T12:39:29,2022-01-06T23:21:50.160170,620.0
21099,2022-02-25T06:31:48,2022-02-23T15:30:31.043736,620.0
21100,2022-03-03T01:43:36,2022-03-03T11:28:24.910384,360.0
21101,2022-03-01T10:22:36,2022-03-02T21:31:00.354082,360.0
21102,2022-01-13T12:36:02,2022-01-12T23:10:58.277082,360.0
21103,2022-01-14T00:22:48,2022-01-11T03:37:44.764069,620.0
21104,2022-03-11T14:46:55,2022-03-14T07:23:13.746175,620.0
21105,2022-03-19T04:49:20,2022-03-16T13:37:12.557324,360.0
21106,2022-02-10T15:31:54,2022-02-15T10:12:25.853610,360.0
21107,2022-02-17T18:17:39,2022-02-19T18:12:33.636038,360.0
21108,2022-03-15T21:04:42,2022-03-15T14:44:16.323786,360.0
21109,2022-02-21T23:40:20,2022-02-23T06:42:28.606062,516.0
21110,2022-03-25T01:56:49,2022-03-26T19:47:41.165696,360.0
21111,2022-02-07T14:59:20,2022-02-06T11:25:17.461866,516.0
21112,2022-02-23T10:45:43,2022-02-23T03:29:34.759625,620.0
21113,2022-02-01T21:16:08,2022-02-03T01:24:26.648014,620.0
21114,2022-03-14T04:41:42,2022-03-13T23:45:11.382483,360.0
21115,2022-03-04T05:37:49,2022-03-07T05:06:33.064208,360.0
21116,2022-03-01T02:31:49,2022-03-04T07:29:18.342449,620.0
21117,2022-01-05T12:34:35,2022-01-08T10:46:28.314162,516.0
21118,2022-02-22T19:36:12,2022-02-25T18:38:00.545349,516.0
21119,2022-02-25T09:23:48,2022-02-27T15:58:58.609734,360.0
21120,2022-01-19T17:26:43,2022-01-14T05:17:09.543659,
21121,2022-01-04T12:02:23,2022-01-04T21:12:56.391449,516.0
21122,2022-03-08T21:21:49,2022-03-10T23:43:53.399015,620.0
21123,2022-01-28T11:32:01,2022-02-01T22:23:45.542234,360.0
21124,2022-03-09T21:24:39,2022-03-11T02:41:11.394163,360.0
21125,2022-02-25T17:23:05,2022-02-26T22:53:56.638936,360.0
21126,2022-02-22T23:53:18,2022-02-23T08:02:27.976332,620.0
21127,2022-02-15T08:16:45,2022-02-14T10:20:13.434493,620.0
21128,2022-02-18T05:48:42,2022-02-18T20:06:20.381125,516.0
21129,2022-01-30T00:21:28,2022-01-30T19:13:34.590413,360.0
21130,2022-02-13T01:06:23,2022-02-10T21:59:55.635034,620.0
21131,2022-03-14T01:14:14,2022-03-15T22:47:27.829533,620.0
21132,2022-03-13T07:10:05,,620.0
21133,2022-01-03T06:56:40,2022-01-03T14:54:36.147384,
21134,2022-01-21T02:11:15,,620.0
21135,2022-01-01T18:52:42,2022-01-04T04:14:27.776382,516.0
21136,2022-01-05T10:11:18,2022-01-05T05:20:05.989814,516.0
21137,2022-02-05T01:40:38,2022-02-04T06:18:33.330716,360.0
21138,2022-01-30T22:12:46,2022-02-01T07:39:47.968341,360.0
21139,2022-02-12T04:04:30,,
21140,2022-03-18T09:09:53,2022-03-17T15:43:43.957226,360.0
21141,2022-02-03T18:36:09,2022-02-06T04:08:40.016604,516.0
21142,2022-01-18T01:39:13,2022-01-18T16:19:17.553925,516.0
21143,2022-01-02T19:02:45,2022-01-05T13:33:52.242510,516.0
21144,2022-02-01T03:20:02,2022-02-05T20:43:44.464299,620.0
21145,2022-03-02T14:53:01,2022-03-02T19:35:14.035811,360.0
21146,2022-03-07T14:41:54,2022-03-07T09:20:51.553118,620.0
21147,2022-01-23T16:40:09,2022-01-27T04:39:59.800203,516.0
21148,2022-01-23T16:04:06,2022-01-26T11:08:18.145171,516.0
21149,2022-01-06T06:39:13,2022-01-06T07:19:24.793705,516.0
21150,2022-02-22T04:01:05,2022-02-21T01:49:05.310986,620.0
21151,2022-01-07T08:09:53,2022-01-06T16:39:18.192590,360.0
21152,2022-02-11T06:22:40,,516.0
21153,2022-01-22T15:39:32,2022-01-23T00:48:24.290350,360.0
21154,2022-03-13T15:12:44,2022-03-12T10:31:46.048831,516.0
21155,2022-01-03T18:31:07,2022-01-04T19:44:42.755053,620.0
21156,2022-01-15T11:39:22,2022-01-15T23:54:20.396413,360.0
21157,2022-03-14T17:40:02,2022-03-11T16:30:03.810563,620.0
21158,2022-02-26T17:48:09,2022-03-03T21:27:29.845844,360.0
21159,2022-02-04T09:57:10,2022-02-05T20:28:33.771942,620.0
21160,2022-01-21T18:24:46,2022-01-20T03:26:00.436539,620.0
21161,2022-01-24T09:19:23,2022-01-30T06:05:18.431352,516.0
21162,2022-03-17T06:52:56,2022-03-19T17:44:47.652433,516.0
21163,2022-01-16T20:11:07,,360.0
21164,2022-03-20T17:38:22,2022-03-23T19:02:48.201367,360.0
21165,2022-01-02T04:14:36,2021-12-31T08:56:41.359239,516.0
21166,2022-01-18T20:58:10,2022-01-21T02:17:20.452185,360.0
21167,2022-01-21T07:18:55,2022-01-22T20:39:32.804900,516.0
21168,2022-01-30T03:32:51,2022-01-30T21:22:08.773630,516.0
21169,2022-02-16T03:52:18,2022-02-18T10:27:18.975648,360.0
21170,2022-01-29T12:30:45,2022-01-30T13:36:02.079691,620.0
21171,2022-02-25T01:17:44,2022-03-01T06:49:31.055512,516.0
21172,2022-02-17T08:31:50,2022-02-20T02:46:42.797941,516.0
21173,2022-02-16T15:56:52,2022-02-13T13:28:34.703303,360.0
21174,2022-01-07T16:21:02,2022-01-05T15:36:08.738985,516.0
21175,2022-01-18T15:43:05,2022-01-21T08:29:07.122311,620.0
21176,2022-01-22T22:47:57,2022-01-19T14:00:31.072961,360.0
21177,2022-01-09T08:03:16,2022-01-06T23:37:03.887866,360.0
21178,2022-02-23T16:40:07,2022-02-27T23:59:37.085312,620.0
21179,2022-03-19T18:37:25,2022-03-17T07:49:01.367922,516.0
21180,2022-03-06T11:53:04,2022-03-06T15:38:18.750326,
21181,2022-03-11T16:56:24,2022-03-14T16:15:02.177878,516.0
21182,2022-01-20T21:55:24,2022-01-23T18:30:03.559462,516.0
21183,2022-02-06T16:26:15,2022-02-09T15:14:47.362599,360.0
21184,2022-02-08T11:06:30,2022-02-09T12:49:11.287727,516.0
21185,2022-02-26T16:32:44,2022-03-01T02:11:06.152689,516.0
21186,2022-03-18T15:23:02,2022-03-17T16:16:15.370024,516.0
21187,2022-01-27T22:07:05,2022-01-30T15:57:12.949885,620.0
21188,2022-01-19T10:42:36,,516.0
21189,2022-03-23T17:30:54,2022-03-25T16:58:39.240892,516.0
21190,2022-02-10T18:49:00,2022-02-13T08:23:41.249358,516.0
21191,2022-02-16T01:24:49,2022-02-17T15:53:08.031150,620.0
21192,2022-02-08T22:42:39,2022-02-11T00:00:12.326801,516.0
21193,2022-02-23T23:35:16,2022-02-26T17:20:43.070683,360.0
21194,2022-03-03T19:56:29,2022-03-05T04:12:40.722444,360.0
21195,2022-01-23T14:47:48,2022-01-22T09:13:26.521797,620.0
21196,2022-02-23T21:40:02,2022-02-23T04:00:04.305105,516.0
21197,2022-01-03T17:37:43,2022-01-06T09:42:45.504702,516.0
21198,2022-02-02T08:05:10,2022-02-03T12:51:44.794294,620.0
21199,2022-02-09T03:29:10,2022-02-04T17:00:46.701985,620.0
21200,2022-01-06T19:39:05,2022-01-06T08:33:24.366874,360.0
21201,2022-03-21T09:42:20,2022-03-19T09:10:58.962160,516.0
21202,2022-03-02T08:59:52,2022-03-02T20:48:53.213499,360.0
21203,2022-03-02T23:42:12,2022-03-05T11:30:56.169175,360.0
21204,2022-02-26T03:06:44,2022-03-03T10:38:10.810085,360.0
21205,2022-03-07T00:06:02,2022-03-09T02:10:58.122674,360.0
21206,2022-03-02T02:04:40,2022-03-01T02:47:04.106801,360.0
21207,2022-03-08T00:33:33,2022-03-07T09:31:08.357893,360.0
21208,2022-01-09T07:48:26,2022-01-10T03:53:51.686842,620.0
21209,2022-01-18T19:12:46,2022-01-20T00:39:04.799355,360.0
21210,2022-01-21T04:48:20,2022-01-23T13:46:50.900067,516.0
21211,2022-02-27T02:29:14,2022-02-27T14:16:23.335789,516.0
21212,2022-02-07T17:12:30,2022-02-08T21:35:00.757860,620.0
21213,2022-03-07T00:21:25,2022-03-05T01:56:18.948580,516.0
21214,2022-01-13T20:54:58,2022-01-15T14:09:06.914760,620.0
21215,2022-01-04T12:21:44,2022-01-07T04:41:38.526228,516.0
21216,2022-02-18T02:07:39,,360.0
21217,2022-02-23T12:09:46,2022-02-23T10:03:54.178261,620.0
21218,2022-01-15T16:14:30,2022-01-15T23:45:46.326532,620.0
21219,2022-01-11T16:28:49,2022-01-12T06:54:40.146827,620.0
21220,2022-02-07T09:00:46,2022-02-05T09:52:26.940928,360.0
21221,2022-03-18T19:17:09,2022-03-19T14:59:50.990487,360.0
21222,2022-02-03T21:53:26,2022-02-06T06:29:38.242541,516.0
21223,2022-03-06T11:26:20,2022-03-05T07:26:25.224467,516.0
21224,2022-02-12T00:18:37,2022-02-13T23:14:12.884482,516.0
21225,2022-03-12T19:15:09,2022-03-11T20:23:05.050017,360.0
21226,2022-01-17T23:45:35,2022-01-19T20:35:52.577940,
21227,2022-01-12T14:24:33,2022-01-13T16:37:00.389969,360.0
21228,2022-01-10T20:48:33,2022-01-11T21:30:42.624919,
21229,2022-01-28T05:37:14,2022-01-27T09:04:40.209774,
21230,2022-03-15T19:32:51,2022-03-15T19:24:16.327976,516.0
21231,2022-01-16T02:20:23,2022-01-18T23:12:59.081552,620.0
21232,2022-01-13T10:23:49,2022-01-14T00:02:49.331423,620.0
21233,2022-01-18T13:57:29,2022-01-22T10:30:22.781682,516.0
21234,2022-01-22T02:45:11,2022-01-21T12:17:42.822856,620.0
21235,2022-02-26T20:15:17,2022-02-24T19:05:05.083063,516.0
21236,2022-03-16T02:27:25,2022-03-17T15:55:42.178130,516.0
21237,2022-02-21T20:05:12,2022-02-23T17:47:01.318302,516.0
21238,2022-02-05T18:58:53,2022-02-04T14:51:56.332911,360.0
21239,2022-02-22T14:53:53,,360.0
21240,2022-03-05T17:48:51,2022-03-04T18:48:27.679386,516.0
21241,2022-02-04T13:35:52,2022-02-04T02:43:01.717895,516.0
21242,2022-02-28T09:07:59,2022-02-28T07:05:15.885296,
21243,2022-01-06T04:36:07,2022-01-03T15:04:50.120644,516.0
21244,2022-02-04T17:18:04,2022-02-02T21:14:10.591502,360.0
21245,2022-02-11T10:27:17,2022-02-11T23:51:12.024394,516.0
21246,2022-02-28T09:06:18,2022-02-27T19:35:12.839217,516.0
21247,2022-01-09T22:43:29,2022-01-12T12:22:53.787390,516.0
21248,2022-02-03T02:01:08,2022-02-04T10:27:25.469059,620.0
21249,2022-03-03T16:12:10,2022-03-07T16:09:52.450566,516.0
21250,2022-03-06T12:49:40,2022-03-08T08:21:13.467239,360.0
21251,2022-02-15T13:04:48,2022-02-17T20:48:12.619001,620.0
21252,2022-01-24T06:35:43,,360.0
21253,2022-01-25T20:51:44,2022-01-25T14:34:48.422610,516.0
21254,2022-02-06T09:06:00,2022-02-05T00:22:29.746994,360.0
21255,2022-02-22T22:31:17,2022-02-25T14:49:03.214591,360.0
21256,2022-03-09T15:49:15,2022-03-11T17:43:04.570334,360.0
21257,2022-01-16T01:53:14,2022-01-14T10:14:57.586502,516.0
21258,2022-01-12T21:51:17,2022-01-09T19:52:14.580495,620.0
21259,2022-01-07T10:02:48,2022-01-13T18:32:36.929348,516.0
21260,2022-03-25T09:14:04,2022-03-26T21:10:51.904564,360.0
21261,2022-01-01T15:43:10,2021-12-31T20:47:54.671335,620.0
21262,2022-02-10T11:24:30,2022-02-14T10:06:02.333242,516.0
21263,2022-01-01T09:23:59,2022-01-03T14:41:40.129057,620.0
21264,2022-01-21T18:53:32,,516.0
21265,2022-03-10T15:48:05,2022-03-11T03:39:45.368840,
21266,2022-03-20T09:37:04,2022-03-23T09:04:02.467444,516.0
21267,2022-01-15T00:26:53,2022-01-14T10:48:56.583234,620.0
21268,2022-03-01T16:07:18,2022-03-02T18:15:18.714452,360.0
21269,2022-01-08T15:37:33,2022-01-11T21:22:07.389250,516.0
21270,2022-02-08T21:01:34,2022-02-09T14:38:49.086058,620.0
21271,2022-01-03T19:58:54,2022-01-04T09:31:04.271326,516.0
21272,2022-03-12T02:42:41,2022-03-10T04:00:44.730587,516.0
21273,2022-01-26T16:32:28,2022-01-27T05:43:36.414188,620.0
21274,2022-03-23T06:48:24,2022-03-25T21:12:45.911745,620.0
21275,2022-01-31T16:10:55,2022-01-31T12:52:54.804002,360.0
21276,2022-02-15T18:13:29,2022-02-18T14:20:22.200544,620.0
21277,2022-03-08T01:57:47,2022-03-11T04:43:17.403486,516.0
21278,2022-03-07T12:47:56,2022-03-08T06:45:56.955006,360.0
21279,2022-02-12T23:11:39,2022-02-14T04:33:54.335124,620.0
21280,2022-03-05T13:24:25,2022-03-08T20:56:25.053486,516.0
21281,2022-01-15T19:11:02,2022-01-19T01:12:47.620041,620.0
21282,2022-03-12T23:39:21,,
21283,2022-03-10T04:09:44,,620.0
21284,2022-02-02T01:49:05,2022-02-02T10:14:26.638876,360.0
21285,2022-02-22T20:17:59,,516.0
21286,2022-03-02T20:39:04,2022-03-04T01:50:13.327699,620.0
21287,2022-01-08T07:02:14,2022-01-11T04:47:22.304634,360.0
21288,2022-02-11T20:33:54,2022-02-12T20:20:40.312360,360.0
21289,2022-01-13T06:19:49,2022-01-17T03:03:01.380475,360.0
21290,2022-03-02T00:39:15,2022-02-28T08:55:22.429394,516.0
21291,2022-02-27T07:17:25,2022-02-24T06:02:04.258949,516.0
21292,2022-02-17T12:44:57,2022-02-18T13:09:22.188286,620.0
21293,2022-02-06T21:39:14,2022-02-06T07:21:24.174025,516.0
21294,2022-01-01T09:49:56,2021-12-31T03:48:27.956358,620.0
21295,2022-03-14T16:26:45,2022-03-14T11:50:54.295698,620.0
21296,2022-01-19T00:52:30,2022-01-18T22:50:56.579536,516.0
21297,2022-01-05T01:38:04,2022-01-07T02:58:12.931670,360.0
21298,2022-02-16T03:51:29,,516.0
21299,2022-02-28T06:47:04,2022-02-27T11:47:35.497152,620.0
21300,2022-03-21T04:41:25,2022-03-21T02:39:45.682221,516.0
21301,2022-02-27T10:34:52,2022-02-27T21:36:47.590562,360.0
21302,2022-01-09T15:34:26,2022-01-08T06:49:08.728821,620.0
21303,2022-02-06T08:41:43,2022-02-07T06:04:23.363681,620.0
21304,2022-02-17T00:02:21,2022-02-17T22:22:34.361918,
21305,2022-02-09T11:00:01,2022-02-09T17:10:44.139049,
21306,2022-01-14T17:44:14,2022-01-15T14:08:56.373267,360.0
21307,2022-01-03T20:37:57,2022-01-05T04:07:57.023888,516.0
21308,2022-02-27T05:33:34,2022-02-28T17:00:07.460914,620.0
21309,2022-01-04T06:51:42,2022-01-04T14:24:06.132567,
21310,2022-02-23T07:53:50,2022-02-22T19:02:36.028565,360.0
21311,2022-01-16T21:41:50,2022-01-19T09:16:17.004630,620.0
21312,2022-02-25T15:55:32,2022-02-27T09:50:24.879575,516.0
21313,2022-02-22T07:40:31,2022-02-23T16:05:38.514702,620.0
21314,2022-03-02T12:13:40,2022-02-28T01:54:12.095056,620.0
21315,2022-02-20T04:39:18,2022-02-20T22:10:09.264261,620.0
21316,2022-03-09T14:19:13,2022-03-12T14:57:18.572126,620.0
21317,2022-01-10T07:13:27,2022-01-08T01:05:02.779084,620.0
21318,2022-01-23T03:18:14,2022-01-21T23:59:58.208351,516.0
21319,2022-02-01T10:47:19,2022-01-30T11:15:15.137403,360.0
21320,2022-01-03T18:04:20,,
21321,2022-03-23T00:59:48,2022-03-22T10:21:00.633699,360.0
21322,2022-01-23T21:13:51,2022-01-23T16:06:45.194666,620.0
21323,2022-02-22T17:37:03,2022-02-22T01:24:32.076862,516.0
21324,2022-03-10T08:40:32,2022-03-12T05:06:50.395305,516.0
21325,2022-03-19T10:54:22,2022-03-23T20:12:04.325860,620.0
21326,2022-01-23T14:54:06,2022-01-24T16:24:59.733337,516.0
21327,2022-03-23T05:07:44,2022-03-23T14:24:12.634181,516.0
21328,2022-01-15T02:21:27,2022-01-11T22:41:40.103603,360.0
21329,2022-01-25T12:53:26,2022-01-27T19:40:17.870865,360.0
21330,2022-02-05T03:51:19,2022-02-05T15:05:54.567437,620.0
21331,2022-03-05T22:23:21,2022-03-03T15:59:20.747129,
21332,2022-03-17T21:49:00,2022-03-16T12:12:11.628464,360.0
21333,2022-02-06T06:49:19,2022-02-06T15:57:42.483478,516.0
21334,2022-02-09T11:00:18,2022-02-13T11:05:55.339767,516.0
21335,2022-01-17T13:43:22,2022-01-19T16:27:16.728493,360.0
21336,2022-01-04T03:40:43,,360.0
21337,2022-03-04T23:32:54,2022-03-07T09:54:15.004717,
21338,2022-01-07T16:32:39,2022-01-10T00:49:53.380373,516.0
21339,2022-03-04T18:08:43,2022-03-07T14:39:12.349603,360.0
21340,2022-01-26T13:32:02,2022-01-28T20:24:46.897473,516.0
21341,2022-02-24T20:00:38,2022-03-02T13:30:58.002871,620.0
21342,2022-03-15T10:20:41,2022-03-14T12:41:47.285956,620.0
21343,2022-03-16T12:54:19,2022-03-18T12:33:38.047633,360.0
21344,2022-01-31T11:47:59,2022-02-02T07:11:36.385731,516.0
21345,2022-03-24T06:45:19,2022-03-23T17:21:05.902151,516.0
21346,2022-01-29T04:19:00,2022-01-31T19:11:53.626550,360.0
21347,2022-03-24T10:05:59,,360.0
21348,2022-03-13T04:21:23,2022-03-12T17:33:07.055522,516.0
21349,2022-03-05T08:40:33,2022-03-04T20:16:32.210670,620.0
21350,2022-01-09T08:02:05,,620.0
21351,2022-03-11T08:16:13,2022-03-09T23:08:45.399476,620.0
21352,2022-01-18T20:56:23,2022-01-20T05:14:29.875013,516.0
21353,2022-01-06T10:46:54,2022-01-09T08:23:21.305581,516.0
21354,2022-02-10T06:29:52,2022-02-09T17:51:24.865843,360.0
21355,2022-02-24T07:19:14,2022-02-26T04:52:33.099212,360.0
21356,2022-02-02T02:35:26,2022-01-31T12:35:49.190683,620.0
21357,2022-01-27T04:10:24,2022-01-28T03:41:51.890189,516.0
21358,2022-01-08T18:36:26,2022-01-10T06:08:10.886349,516.0
21359,2022-02-20T06:58:14,2022-02-19T00:28:42.994991,516.0
21360,2022-02-21T18:40:04,2022-02-20T19:15:14.559478,516.0
21361,2022-03-15T19:53:02,2022-03-17T11:15:45.123354,360.0
21362,2022-03-04T11:38:15,2022-03-04T01:36:37.041071,620.0
21363,2022-02-25T20:09:00,2022-02-25T23:12:44.983043,
21364,2022-01-15T15:52:41,2022-01-12T12:23:19.764381,360.0
21365,2022-03-23T11:54:27,2022-03-20T10:58:28.874522,
21366,2022-02-02T21:02:27,2022-02-04T08:01:18.716085,
21367,2022-01-27T10:06:55,2022-01-29T15:26:42.637901,360.0
21368,2022-02-18T01:49:04,2022-02-16T21:46:55.495902,360.0
21369,2022-03-06T02:02:32,2022-03-10T00:28:19.179964,516.0
21370,2022-02-05T07:17:03,2022-02-03T03:00:34.330697,360.0
21371,2022-01-21T18:39:45,2022-01-23T08:47:41.379070,620.0
21372,2022-01-11T02:34:09,2022-01-13T06:20:51.609099,620.0
21373,2022-01-03T06:29:26,2022-01-05T14:47:01.772694,516.0
21374,2022-03-04T03:13:45,2022-03-07T23:52:54.586663,360.0
21375,2022-03-06T07:09:33,2022-03-04T21:18:43.367626,620.0
21376,2022-01-22T07:24:45,2022-01-24T03:52:29.957058,620.0
21377,2022-03-23T05:34:52,2022-03-20T13:56:56.983278,360.0
21378,2022-03-05T07:31:41,,516.0
21379,2022-02-04T09:00:57,2022-02-05T10:51:48.415842,360.0
21380,2022-03-14T17:35:06,2022-03-14T12:14:21.883115,516.0
21381,2022-01-23T15:33:02,2022-01-25T15:11:09.060901,360.0
21382,2022-02-03T06:58:08,2022-02-04T15:16:46.614300,
21383,2022-01-16T21:18:19,2022-01-20T12:50:45.163730,620.0
21384,2022-01-25T01:14:22,2022-01-26T09:08:35.183074,620.0
21385,2022-01-09T08:31:48,2022-01-12T09:28:22.767271,620.0
21386,2022-01-08T19:28:41,2022-01-08T19:24:32.701345,620.0
21387,2022-03-17T02:47:38,2022-03-15T12:05:40.964208,620.0
21388,2022-02-05T13:00:40,2022-02-05T15:21:18.142875,620.0
21389,2022-02-18T07:20:41,2022-02-21T10:02:45.617874,620.0
21390,2022-01-20T18:18:26,2022-01-21T13:48:06.756851,516.0
21391,2022-01-30T18:30:45,2022-02-03T05:50:45.650857,360.0
21392,2022-01-07T07:18:24,2022-01-09T00:54:39.625676,360.0
21393,2022-03-04T16:34:41,2022-03-09T20:11:24.102946,360.0
21394,2022-02-08T17:01:34,2022-02-07T09:56:14.994280,620.0
21395,2022-03-02T16:19:35,2022-03-02T15:20:44.508333,360.0
21396,2022-02-16T04:30:55,2022-02-14T16:28:26.067688,516.0
21397,2022-02-15T17:36:33,,620.0
21398,2022-02-04T20:59:32,2022-02-06T03:12:23.628498,516.0
21399,2022-03-06T02:05:58,2022-03-13T00:21:14.823002,620.0
21400,2022-01-09T15:50:26,2022-01-08T19:36:15.939236,360.0
21401,2022-01-14T11:33:53,2022-01-16T07:49:29.774484,360.0
21402,2022-01-18T10:55:44,2022-01-19T08:56:49.224221,620.0
21403,2022-03-15T06:13:15,2022-03-16T20:52:20.078772,516.0
21404,2022-01-03T02:28:04,2021-12-30T10:26:01.347478,620.0
21405,2022-02-05T18:25:27,2022-02-06T12:22:38.823485,516.0
21406,2022-01-28T18:52:55,2022-01-30T22:39:16.012113,360.0
21407,2022-03-07T12:25:35,2022-03-05T03:16:10.770462,360.0
21408,2022-01-13T20:42:02,2022-01-11T08:47:40.195853,620.0
21409,2022-02-19T09:45:52,2022-02-21T23:02:06.574080,360.0
21410,2022-03-18T12:40:08,2022-03-18T07:40:47.109418,620.0
21411,2022-03-03T03:31:04,2022-03-04T23:16:38.087970,516.0
21412,2022-02-19T21:35:53,2022-02-25T09:49:11.944658,516.0
21413,2022-02-26T17:29:10,2022-02-24T19:22:30.646294,516.0
21414,2022-02-20T05:43:16,2022-02-21T06:18:21.321408,516.0
21415,2022-03-08T14:31:37,2022-03-11T00:38:40.053151,360.0
21416,2022-03-23T21:29:57,2022-03-24T11:11:27.251547,620.0
21417,2022-03-05T05:51:20,2022-03-06T07:55:46.590049,516.0
21418,2022-01-04T07:50:02,2022-01-03T19:46:22.710757,
21419,2022-01-30T15:14:22,2022-01-31T09:41:16.332915,620.0
21420,2022-01-27T09:39:47,2022-02-01T03:31:33.775625,360.0
21421,2022-01-12T09:38:46,2022-01-12T01:32:14.617575,620.0
21422,2022-03-15T18:50:48,2022-03-17T06:39:22.028766,360.0
21423,2022-03-12T06:43:41,2022-03-09T10:28:08.361956,620.0
21424,2022-02-20T09:31:37,2022-02-19T14:21:36.171650,360.0
21425,2022-03-06T21:00:37,2022-03-05T14:04:52.437381,516.0
21426,2022-02-01T01:44:49,2022-01-29T09:18:29.632298,360.0
21427,2022-03-07T23:17:26,2022-03-05T19:47:03.354183,360.0
21428,2022-02-15T19:13:19,2022-02-15T15:47:20.268637,
21429,2022-02-02T13:40:51,2022-02-05T13:46:24.808264,360.0
21430,2022-02-01T13:56:17,2022-01-29T10:05:11.973969,516.0
21431,2022-03-10T05:38:23,2022-03-10T19:05:52.929991,360.0
21432,2022-01-18T19:04:14,,516.0
21433,2022-03-08T06:10:32,2022-03-06T12:07:13.931440,360.0
21434,2022-03-07T22:34:13,,360.0
21435,2022-02-23T09:36:18,2022-02-25T06:00:17.987402,360.0
21436,2022-02-17T15:09:51,2022-02-16T16:23:59.895348,360.0
21437,2022-03-01T13:50:19,,516.0
21438,2022-02-08T06:22:25,2022-02-09T07:31:42.714428,620.0
21439,2022-02-27T20:06:05,2022-02-28T15:46:10.962857,620.0
21440,2022-03-08T23:45:28,,360.0
21441,2022-03-11T04:49:32,2022-03-11T07:40:45.434440,620.0
21442,2022-02-25T21:17:19,,516.0
21443,2022-02-13T09:26:00,2022-02-17T12:11:29.836575,
21444,2022-02-08T19:48:41,2022-02-10T20:06:35.849015,516.0
21445,2022-02-17T08:22:44,2022-02-20T09:59:26.640731,620.0
21446,2022-01-05T00:09:53,2022-01-08T17:42:32.158477,620.0
21447,2022-02-20T14:48:03,2022-02-21T14:14:25.432656,516.0
21448,2022-03-24T01:14:37,2022-03-25T16:50:36.526901,620.0
21449,2022-02-12T18:36:29,2022-02-13T21:55:36.522641,516.0
21450,2022-01-02T07:37:40,2022-01-03T18:41:23.597621,516.0
21451,2022-01-08T06:01:28,2022-01-10T19:12:40.277088,620.0
21452,2022-01-13T10:00:06,2022-01-12T01:21:04.518975,360.0
21453,2022-03-02T00:51:31,2022-02-27T14:33:45.215131,516.0
21454,2022-03-15T19:30:36,2022-03-16T03:04:00.389606,360.0
21455,2022-01-05T14:07:32,2022-01-08T15:34:17.767548,516.0
21456,2022-01-30T02:19:41,2022-02-02T12:06:27.335737,620.0
21457,2022-01-16T04:26:00,2022-01-17T16:45:25.463390,360.0
21458,2022-02-08T01:50:06,,620.0
21459,2022-02-20T08:44:37,2022-02-21T09:50:29.556553,516.0
21460,2022-01-08T07:22:20,2022-01-08T16:59:21.666878,360.0
21461,2022-01-28T02:54:06,2022-01-30T15:22:32.834710,620.0
21462,2022-02-07T11:25:53,2022-02-07T13:23:15.452449,516.0
21463,2022-01-17T20:15:11,2022-01-17T07:17:39.666776,360.0
21464,2022-01-23T11:44:26,2022-01-22T11:07:37.128752,360.0
21465,2022-02-18T15:01:02,,620.0
21466,2022-01-06T09:09:02,2022-01-02T11:38:55.878492,620.0
21467,2022-02-11T18:03:01,2022-02-13T02:21:24.985036,516.0
21468,2022-02-20T08:43:23,2022-02-26T02:16:23.014106,360.0
21469,2022-03-02T09:29:44,,516.0
21470,2022-02-15T12:47:22,2022-02-14T02:14:47.650237,360.0
21471,2022-02-03T05:48:20,2022-01-31T18:57:19.590633,360.0
21472,2022-01-02T06:39:14,,620.0
21473,2022-01-05T10:03:10,2022-01-07T11:03:25.207434,620.0
21474,2022-01-30T09:48:00,2022-02-02T14:43:36.982105,360.0
